"","NAME","WEB_URL","ADDRESS","�..X","Y","OBJECTID","RELIGION","XCOORD","YCOORD","PLACE_OF_WORSHIP","Is_Place_Of_Worship","GIS_ID","ADDRID","denomination","manual_lookup"
"619","ST JAMES HEALING CHURCH","","1920 10TH ST NW",-77.0262179634992,38.9162748086423,540,"CHRISTIAN",397726.47,138711.4,"CHURCHES",1,"",NA,"",""
"620","ST JAMES II ASSOC LLC","STGREGORYHOTELWDC.COM","2033 M ST NW",-77.0462842170267,38.905912681597,500,"CHRISTIAN",395985.66,137561.81,"CHURCHES",1,"",NA,"",""
"621","ST JOHN'S EPISCOPAL CHURCH","STJOHNSGEORGETOWN.ORG","1525 H ST NW",-77.0359979142084,38.9004432773375,133,"CHRISTIAN",396877.62,136954.26,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"622","ST JOHN BAPTIST CHURCH","","5228 CALL PL SE",-76.9264978919378,38.8842579210312,378,"CHRISTIAN",406377.46,135159.51,"CHURCHES",1,"",NA,"BAPTIST",NA
"623","St John Christian Methodist Episcopal Church Outreach Center","","2801 STANTON ROAD SE",-76.9872010161976,38.8563768960512,665,"CHRISTIAN",401111.11,132062.02,"CHURCHES",1,"pow_683",44422,"EPISCOPAL",NA
"624","St John United Baptist Church","STJOHNUNITEDBAPTIST.ORG","6343 13TH STREET NW",-77.0293132643487,38.9672462247955,626,"CHRISTIAN",397459.85,144369.76,"CHURCHES",1,"pow_618",253260,"BAPTIST",NA
"625","ST JOSAPHAT'S UKRAINIAN SMNRY","SJUCS.ORG","201 TAYLOR ST NE",-77.0039798051036,38.9403803259429,234,"CHRISTIAN",399655.17,141387,"CHURCHES",1,"",NA,"",""
"626","ST JOSEPH BAPTIST CHURCH","","1203 EMERSON ST NW",-77.0276763015127,38.949936979142,459,"CHRISTIAN",397601.13,142448.23,"CHURCHES",1,"",NA,"BAPTIST",NA
"627","ST JUDAH BAPTIST CHURCH","","43 ANACOSTIA RD NE",-76.9510312130433,38.8912476841726,359,"CHRISTIAN",404248.46,135934,"CHURCHES",1,"",NA,"BAPTIST",NA
"628","ST LOUIS DE FRANCE","","4125 GARRISON ST NW",-77.0817413518867,38.9562396298153,574,"CHRISTIAN",392915.23,143150.69,"CHURCHES",1,"",NA,"",""
"629","ST LUCILLE AME ZION CHURCH","MAPQUEST.COM","5100 ASTOR PL SE",-76.927385508246,38.8871773734303,360,"CHRISTIAN",406300.19,135483.53,"CHURCHES",1,"",NA,"METHODIST",NA
"630","ST LUKE'S AT IMMACULATE CNCPTN","STLUKESORDINARIATE.COM","1317 8TH ST NW",-77.022597465513,38.9077504313828,29,"CHRISTIAN",398040.22,137765.04,"CHURCHES",1,"",NA,"CATHOLIC",NA
"631","ST LUKE BAPTIST CHURCH","","1415 GALLATIN ST NW",-77.0341609541475,38.9521012136647,460,"CHRISTIAN",397039.11,142688.67,"CHURCHES",1,"",NA,"BAPTIST",NA
"632","ST LUKE PARISH","STLUKECHURCHSSJ.ORG","4925 E CAPITOL ST SE",-76.9307007624895,38.8893192383469,384,"CHRISTIAN",406012.38,135721.07,"CHURCHES",1,"",NA,"",""
"633","ST LUKES EPISCOPAL CHURCH","STLUKESDC.ORG","1514 15TH ST NW",-77.0349261994441,38.9102358617775,134,"CHRISTIAN",396971,138041.28,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"634","ST LUKES UNITED METHODIST CHR","GBHEM.ORG","3655 CALVERT ST NW",-77.0719217716575,38.9228953856776,174,"CHRISTIAN",393763.43,139448.47,"CHURCHES",1,"",NA,"METHODIST",NA
"635","ST MARGARET'S EPISCOPAL CHURCH","STMARGARETSDC.ORG","1820 CONNECTICUT AVE NW",-77.0466777244671,38.9151002255314,165,"CHRISTIAN",395952.05,138581.72,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"636","ST MARK'S SQUARE LLC","","1629 K ST NW",-77.0378981718114,38.9029302443836,551,"CHRISTIAN",396712.9,137230.4,"CHURCHES",1,"",NA,"",""
"637","ST MARTIN OF TOURS CATHOLIC CHURCH","STMARTINSDC.ORG","1908 N CAPITOL ST NW",-77.0093318308342,38.9159313674842,120,"CHRISTIAN",399190.9,138672.99,"CHURCHES",1,"",NA,"CATHOLIC",NA
"638","ST MARY'S BAPTIST CHURCH","STMARYSBAPTIST.ORG","8008 EASTERN AVE NW",-77.030359510929,38.9870155053662,425,"CHRISTIAN",397369.91,146564.37,"CHURCHES",1,"",NA,"BAPTIST",NA
"639","ST MARY'S EPISCOPAL CHURCH","STMARYSFOGGYBOTTOM.ORG","728 23RD ST NW",-77.0504542793572,38.8991849550377,497,"CHRISTIAN",395623.55,136815.17,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"640","ST MARY ARMENIAN APOSTOLIC CHR","STMARYAAC.ORG","4125 FESSENDEN ST NW",-77.0816982678625,38.9549882310719,415,"CHRISTIAN",392918.84,143011.77,"CHURCHES",1,"",NA,"PENTACOST",NA
"641","ST MARY ORTHODOX CHURCH","","211 UPSHUR ST NW",-77.0142505100662,38.9424651244329,560,"CHRISTIAN",398764.79,141618.52,"CHURCHES",1,"",NA,"EASTERN ORTHODOX",NA
"642","ST MARYS MOTHER OF GOD","SAINTMARYMOTHEROFGOD.ORG","727 5TH ST NW",-77.0187044650699,38.8995236992138,30,"CHRISTIAN",398377.69,136851.73,"CHURCHES",1,"",NA,"CATHOLIC",NA
"643","ST MATTHEW'S LUTHERAN CHURCH","","222 M ST SW",-77.0147300251963,38.8760508624053,507,"CHRISTIAN",398722.03,134246,"CHURCHES",1,"",NA,"LUTHERAN",NA
"644","ST MICHAELS CHR-GOD-CHRIST","","313 57TH ST NE",-76.9191215301639,38.8930530642864,385,"CHRISTIAN",407016.59,136136.38,"CHURCHES",1,"",NA,"CHURCH OF GOD – CONGREGATIONALIST","CHURCH OF GOD – CONGREGATIONALIST"
"645","ST NICHOLAS CATHEDRAL","STNICHOLASDC.ORG","3500 MASSACHUSETTS AVE NW",-77.0686485253805,38.924898733621,175,"CHRISTIAN",394047.44,139670.64,"CHURCHES",1,"",NA,"CATHOLIC",NA
"646","ST PATRICKS CATHOLIC CHURCH","SAINTPATRICKDC.ORG","619 10TH ST NW",-77.0254981164903,38.8979556793935,31,"CHRISTIAN",397788.33,136677.81,"CHURCHES",1,"",NA,"CATHOLIC",NA
"647","ST PATRICKS EPISCOPAL CHR","STPATRICKSCHURCHDC.ORG","4925 MACARTHUR BLVD NW",-77.0980680824101,38.9200665804338,176,"CHRISTIAN",391495.79,139136.56,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"648","ST PATRICKS EPISCOPAL CHURCH","STPATSDC.ORG","4700 WHITEHAVEN PKWY NW",-77.0913854792985,38.9160952680408,179,"CHRISTIAN",392074.86,138695.11,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"649","ST PAUL'S EPISCOPAL CHURCH","STPAULS-KST.COM","2430 K ST NW OFC",-77.052667641863,38.902272404459,498,"CHRISTIAN",395431.75,137158.01,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"650","ST PAUL'S LUTHERAN CHURCH","STPAULSLUTHERANDC.360UNITE.COM","4900 CONNECTICUT AVE NW",-77.0703095883269,38.9537483495689,150,"CHRISTIAN",393905.87,142873.31,"CHURCHES",1,"",NA,"LUTHERAN",NA
"651","St Paul AUMP","","401 I STREET SE",-77.0003451457353,38.8791246449793,679,"CHRISTIAN",399970.25,134587.11,"CHURCHES",1,"pow_749",288070,"",""
"652","ST PAUL BAPTIST CHURCH","","1611 BRENTWOOD RD NE",-76.981532594308,38.927695963975,279,"CHRISTIAN",401601.51,139979.08,"CHURCHES",1,"",NA,"BAPTIST",NA
"653","St Paul Temple Church Of God","","3420 16TH STREET NE",-76.9829580613025,38.9324023021936,675,"CHRISTIAN",401477.81,140501.5,"CHURCHES",1,"pow_730",289759,"",""
"654","ST PAULS","","1275 K ST NW",-77.0291513561044,38.9028956400666,135,"CHRISTIAN",397471.6,137226.28,"CHURCHES",1,"",NA,"EPISCOPAL","EPISCOPAL"
"655","ST PETER LUTHERAN CHURCH","","419 7TH ST NW",-77.0215807608561,38.895432324699,536,"CHRISTIAN",398128.08,136397.61,"CHURCHES",1,"",NA,"LUTHERAN",NA
"656","ST PHILLIP AME","","241 42ND ST NE",-76.9423119603308,38.8941586332122,596,"CHRISTIAN",405004.69,136257.58,"CHURCHES",1,"",NA,"METHODIST",NA
"657","ST PHILLIPS EPISCOPAL CHURCH","STPHILIPANACOSTIA.COM","2001 14TH ST SE",-76.9858410631458,38.8656537013094,237,"CHRISTIAN",401228.99,133091.83,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"658","ST ROSE PENTECOSTAL CHURCH","STROSEUHCA.COM","4816 SHERIFF RD NE",-76.9325695905962,38.903179257029,386,"CHRISTIAN",405849.11,137259.52,"CHURCHES",1,"",NA,"PENTACOST",NA
"659","ST SOPHIA CATHEDRAL","","2815 36TH ST NW",-77.0704277233534,38.9272405587761,548,"CHRISTIAN",393893.36,139930.72,"CHURCHES",1,"",NA,"CATHOLIC",NA
"660","ST SOPHIA GREEK ORTHODOX","","3601 MASSACHUSETTS AVE NW",-77.0703584131644,38.92724132119,187,"CHRISTIAN",393899.37,139930.8,"CHURCHES",1,"",NA,"EASTERN ORTHODOX",NA
"661","ST STEPHEN & INCARNATION CHR","SAINTSTEPHENSDC.ORG","1525 NEWTON ST NW",-77.0357501324983,38.9334872704577,146,"CHRISTIAN",396900.55,140622.41,"CHURCHES",1,"",NA,"EPISCOPAL","EPISCOPAL"
"662","ST STEPHEN MARTYR CHURCH","STSTEPHENMARTYRDC.ORG","2436 PENNSYLVANIA AVE NW",-77.0530441281685,38.9031533415599,499,"CHRISTIAN",395399.15,137255.82,"CHURCHES",1,"",NA,"CATHOLIC",NA
"663","ST TERESA OF AVILA CHURCH","STACHURCH.ORG","1244 V ST SE",-76.9877610860871,38.8656291451691,238,"CHRISTIAN",401062.36,133089.08,"CHURCHES",1,"",NA,"CATHOLIC","CATHOLIC"
"664","ST THOMAS AQUINAS CHURCH","","3015 4TH ST NE",-76.9986721034696,38.9278723566732,564,"CHRISTIAN",400115.34,139998.5,"CHURCHES",1,"",NA,"",""
"665","ST THOMAS EPISCOPAL CHURCH","STTHOMASDC.ORG","1772 CHURCH ST NW",-77.041043467849,38.9102200001016,502,"CHRISTIAN",396440.44,138039.74,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"666","ST THOMAS MORE CHURCH","STTHOMASMOREDC.ORG","4275 4TH ST SE",-76.9999573661736,38.825099264651,508,"CHRISTIAN",400003.9,128589.91,"CHURCHES",1,"",NA,"",""
"667","ST TIMOTHY'S EPISCOPAL CHURCH","STTIMOTHYSOFDC.ORG","3601 ALABAMA AVE SE",-76.9560945621574,38.8629970204573,239,"CHRISTIAN",403810.7,132797.74,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"668","ST VINCENT DE PAUL PARISH","STVINCENTDEPAULDC.ORG","14 M ST SE",-77.0083742002297,38.8766593779037,123,"CHRISTIAN",399273.55,134313.48,"CHURCHES",1,"",NA,"CATHOLIC","CATHOLIC"
"669","St. John United Baptist Church","","1348 SHERIDAN STREET NW",-77.0316981563484,38.9659407579699,710,"CHRISTIAN",397253.12,144224.91,"CHURCHES",1,"pow_985",257635,"BAPTIST",NA
"670","STAR-BETHLEHEM CHR-GOD","","5331 COLORADO AVE NW",-77.0337540667895,38.9550442437553,489,"CHRISTIAN",397074.5,143015.36,"CHURCHES",1,"",NA,"CHURCH OF GOD – CONGREGATIONALIST","CHURCH OF GOD – CONGREGATIONALIST"
"671","STEP OF FAITH MINISTRIES","STEPOFFAITHMINISTRIES.ORG","3330 14TH PL SE",-76.9844883417435,38.8426816689939,601,"CHRISTIAN",401346.82,130541.79,"CHURCHES",1,"",NA,"",""
"672","STRAIT GATE BAPTIST CHURCH","","3236 ELY PL SE",-76.9600338846792,38.8837966758533,598,"CHRISTIAN",403467.8,135106.5,"CHURCHES",1,"",NA,"BAPTIST",NA
"673","SUNDAY MORNING GOSPEL","","529 BRYANT ST NW",-77.0199931543526,38.9203594257464,594,"CHRISTIAN",398266.41,139164.69,"CHURCHES",1,"",NA,"BAPTIST",NA
"674","SUPREME COUNCIL-THE HSE-JACOB","","5740 E CAPITOL ST NE",-76.9189547812654,38.8900682030458,231,"CHRISTIAN",407031.35,135805.05,"CHURCHES",1,"",NA,"",""
"675","TABERNACLE BAPTIST CHURCH","TABERNACLEBAPTISTCHURCH-DC.ORG","719 DIVISION AVE NE",-76.9250164079546,38.8994801444318,232,"CHRISTIAN",406504.61,136849.4,"CHURCHES",1,"",NA,"BAPTIST",NA
"676","TABERNACLE CHURCH","","3600 MARTIN LUTHER KING JR AVE",-77.0046979838114,38.8393043456318,510,"CHRISTIAN",399592.33,130166.78,"CHURCHES",1,"",NA,"EVANGELICAL",NA
"677","TABLE CHURCH-COHI PARISH","THETABLECHURCHDC.ORG","1459 COLUMBIA RD NW",-77.0345926914253,38.927693023178,171,"CHRISTIAN",397000.66,139979.16,"CHURCHES",1,"",NA,"",""
"678","TABLE CHURCH-DOWNTOWN","THETABLECHURCHDC.ORG","945 G ST NW",-77.0255683039355,38.8985507565417,20,"CHRISTIAN",397782.26,136743.87,"CHURCHES",1,"",NA,"",""
"679","TABLE CHURCH-H STREET PARISH","","509 I ST NE",-76.9987354302151,38.9011275070542,118,"CHRISTIAN",400109.89,137029.6,"CHURCHES",1,"",NA,"",""
"680","TAKOMA PARK BAPTIST CHURCH","TAKOMAPARKBAPTISTCHURCH.ORG","635 ASPEN ST NW",-77.0225922877219,38.9725690647339,483,"CHRISTIAN",398042.45,144960.48,"CHURCHES",1,"",NA,"BAPTIST",NA
"681","TEMPLE BAPTIST CHURCH","TEMPLE-BAPTIST.COM","3850 NEBRASKA AVE NW",-77.0846975928536,38.9403501573021,452,"CHRISTIAN",392657.36,141387.05,"CHURCHES",1,"",NA,"BAPTIST",NA
"682","TEMPLE MICAH","TEMPLEMICAH.ORG","2829 WISCONSIN AVE NW",-77.0728342614269,38.9269310893187,184,"JEWISH",393684.66,139896.53,"SYNAGOGUES",1,"",NA,NA,NA
"683","TEMPLE MISSIONARY BAPTIST CHR","TEMPLEMISSIONARY.COM","3105 MARTIN LUTHER KING JR AVE",-76.9993793261261,38.8437972228412,511,"CHRISTIAN",400054.08,130665.51,"CHURCHES",1,"",NA,"BAPTIST",NA
"684","TEMPLE OF CUN YUM","","805 6TH ST NW",-77.0196955737476,38.900072776066,42,"CHRISTIAN",398291.73,136912.7,"CHURCHES",1,"",NA,"",""
"685","TEMPLE OF PRAISE","THETEMPLEOFPRAISE.ORG","700 SOUTHERN AVE SE",-76.9962707800838,38.8260774351959,512,"CHRISTIAN",400324.02,128698.5,"CHURCHES",1,"",NA,"",""
"686","TEMPLE OF THE LIVING EPOSTLE","","4821 MEADE ST NE",-76.9325770931291,38.9058533015862,387,"CHRISTIAN",405848.24,137556.36,"CHURCHES",1,"",NA,"",""
"687","Temple Rock Of Ages Assembly of Yahweh","","1300 I STREET NE",-76.9881187627154,38.9015445374093,711,"CHRISTIAN",401030.8,137075.96,"CHURCHES",1,"pow_989",68757,"",""
"688","TEMPLE SINAI","TEMPLESINAIDC.ORG","3100 MILITARY RD NW",-77.0629106483633,38.9605616429846,393,"CHRISTIAN",394547.72,143629.18,"CHURCHES",1,"",NA,"",""
"689","Temple United Church","","4510 BROOKS STREET NE",-76.9368502459023,38.8933618104399,680,"CHRISTIAN",405478.56,136169.44,"CHURCHES",1,"pow_485",20398,"PROTESTANT - UNITED CHURCH",NA
"690","TENTH STREET BAPTIST CHURCH","10THSTREETBAPTISTCHURCH.INFO","1000 R ST NW",-77.0266798106947,38.9123685989652,36,"CHRISTIAN",397686.29,138277.79,"CHURCHES",1,"",NA,"BAPTIST",NA
"691","THANKFUL BAPTIST CHURCH","","1401 INDEPENDENCE AVE SE",-76.9852947911358,38.8873857621409,122,"CHRISTIAN",401276.01,135504.26,"CHURCHES",1,"",NA,"BAPTIST",NA
"692","The Church of Jesus Christ of Latter Day Saints","","522 7TH STREET SE",-76.9958551359113,38.8820432907376,674,"CHRISTIAN",400359.83,134911.11,"CHURCHES",1,"pow_728",303286,"",""
"693","THE CHURCH OF THE HOLY COMMUNION","","3640 MARTIN LUTHER KING JUNIOR AVENUE SOUTHEAST",-77.005474442549,38.8383020852531,741,"CHRISTIAN",399524.90625,130055.5234375,"CHURCHES",1,"",NA,"",""
"694","The Greater New Highway Christian Church of Christ","","5057 C STREET SE",-76.9287370408168,38.8848904362838,619,"CHRISTIAN",406183.13,135229.57,"CHURCHES",1,"pow_221",14124,"",""
"695","The New Solid Rock Perfecting Church","","701 15TH STREET NE",-76.9833564085307,38.8988747789969,653,"CHRISTIAN",401443.95,136779.66,"CHURCHES",1,"pow_267",327,"",""
"696","THIRD BAPTIST CHURCH","","1546 5TH STREET NORTHWEST",-77.0192263284639,38.9109316112969,759,"CHRISTIAN",398332.6875,138118.109375,"CHURCHES",1,"",NA,"BAPTIST",NA
"697","THIRD STREET CHURCH OF GOD","THIRDSTREET.ORG","1204 3RD ST NW",-77.0155222938096,38.9061126066507,32,"CHRISTIAN",398653.85,137583.1,"CHURCHES",1,"",NA,"CHURCH OF GOD – CONGREGATIONALIST","CHURCH OF GOD – CONGREGATIONALIST"
"698","THREE STRANDS COMMUNITY CHURCH","","1920 G ST NW",-77.0446907375727,38.8981281888701,550,"CHRISTIAN",396123.45,136697.6,"CHURCHES",1,"",NA,"",""
"699","TIFERETH ISRAEL CONGREGATION","TIFERETH-ISRAEL.ORG","7701 16TH ST NW",-77.0357968222637,38.9835223840988,392,"JEWISH",396898.68,146176.77,"SYNAGOGUES",1,"",NA,NA,NA
"700","TOGETHER FOR THE GOSPEL","","525 A ST NE",-76.998646396445,38.8907895043415,528,"CHRISTIAN",400117.63,135882,"CHURCHES",1,"",NA,"BAPTIST",NA
"701","TRANSFORMATION CHURCH DC INC","","4323 VARNUM PL NE",-76.9964268143187,38.9414401647673,562,"CHRISTIAN",400309.97,141504.65,"CHURCHES",1,"",NA,"",""
"702","TRINITY AME ZION CHURCH","TRINITYAMEZ.ORG","3505 16TH ST NW",-77.0360827272056,38.934558345737,142,"CHRISTIAN",396871.76,140741.32,"CHURCHES",1,"",NA,"METHODIST",NA
"703","Trinity Baptist Church","http://www.trinitybaptistchurchdc.org/","1814 CENTRAL PLACE NE",-76.985536914581,38.9120415857899,638,"CHRISTIAN",401254.57,138241.25,"CHURCHES",1,"pow_567",286491,"BAPTIST",NA
"704","TRINITY EPISCOPAL CHURCH","TRINITYCHURCHDC.ORG","7005 PINEY BRANCH ROAD NORTHWEST",-77.0206942329755,38.9756257475019,757,"CHRISTIAN",398207,145299.765625,"CHURCHES",1,"",NA,"EPISCOPAL",NA
"705","Trinity Holy Tabernacle","","829 9TH STREET NE",-76.9934630369048,38.9011841738463,657,"CHRISTIAN",400567.23,137035.91,"CHURCHES",1,"pow_283",81023,"EVANGELICAL",NA
"706","TRIUMPHANT CHURCH","","519 KENNEDY ST NW",-77.0206310893066,38.9566736485404,568,"CHRISTIAN",398212,143195.9,"CHURCHES",1,"",NA,"",""
"707","TRUE BELIEVERS","","5670 CENTRAL AVE SE",-76.9187190323064,38.8860475078533,211,"CHRISTIAN",407052.2,135358.74,"CHURCHES",1,"",NA,"NON-DENOMINATIONAL","NON-DENOMINATIONAL"
"708","TRUE GOSPEL BAPTIST CHURCH","TRUEGOSPELBC.COM","1106 W ST NW",-77.0274550068174,38.9190126069679,158,"CHRISTIAN",397619.28,139015.35,"CHURCHES",1,"",NA,"BAPTIST",NA
"709","TRUE GRACE CHURCH OF JESUS","","205 V ST NW",-77.0152619384041,38.9189191673374,38,"CHRISTIAN",398676.67,139004.73,"CHURCHES",1,"",NA,"PENTECOSTAL","PENTECOSTAL"
"710","TRUE PENTECOSTAL CHR OF CHRIST","","3311 12TH ST NE",-76.9906286659195,38.9310407523319,260,"CHRISTIAN",400812.75,140350.26,"CHURCHES",1,"",NA,"PENTACOST",NA
"711","True Temple Missionary Baptist Church","","617 ROCK CREEK CHURCH ROAD NW",-77.0209197180077,38.9372907478629,712,"CHRISTIAN",398186.49,141044.23,"CHURCHES",1,"pow_992",247811,"BAPTIST",NA
"712","True Unity Baptist","","2417 NAYLOR ROAD SE",-76.9716794580652,38.8689508168221,663,"CHRISTIAN",402457.9,133458.12,"CHURCHES",1,"pow_664",152101,"BAPTIST",NA
"713","True Vision Chruch of God In Christ Inc.","","4410 HUNT PLACE NE",-76.9382663379721,38.9008395119998,639,"CHRISTIAN",405355.15,136999.44,"CHURCHES",1,"pow_480",22193,"",""
"714","TRUE WAY CHURCH","","317 62ND ST NE",-76.9119799021485,38.8934487740868,212,"CHRISTIAN",407636.1,136180.88,"CHURCHES",1,"",NA,"NON-DENOMINATIONAL","NON-DENOMINATIONAL"
"715","TRUTH ABOUT GW BUSH IS NOW OUT","","300 PENNSYLVANIA AVE SE",-77.001802896915,38.8873028956707,534,"CHRISTIAN",399843.78,135494.96,"CHURCHES",1,"",NA,"",""
"716","TRUTHABOUTIT.NET","KYLEWEIDIE.COM","3355 16TH ST NW",-77.0360392080188,38.9328883094964,143,"CHRISTIAN",396875.46,140555.93,"CHURCHES",1,"",NA,"",""
"717","TURNING HEARTS CHURCH","TURNINGHEARTSCHURCHDC.ORG","4275 4TH ST SE",-76.9999573661736,38.825099264651,603,"CHRISTIAN",400003.9,128589.91,"CHURCHES",1,"",NA,"",""
"718","Tyson Temple First Born","","3024 MASSACHUSETTS AVENUE SE",-76.9633674832958,38.8791982649568,713,"CHRISTIAN",403178.77,134595.92,"CHURCHES",1,"pow_993",41766,"NON-DENOMINATIONAL","NON-DENOMINATIONAL"
"719","UKRAINIAN CATHOLIC NATL SHRINE","UCNS-HOLYFAMILY.ORG","4250 HAREWOOD RD NE",-77.0034566671191,38.9395924772356,262,"CHRISTIAN",399700.52,141299.54,"CHURCHES",1,"",NA,"CATHOLIC",NA
"720","UNCION PODER Y FUEGO","","1432 CLIFTON ST NW # 2",-77.0343847452628,38.9224067323266,583,"CHRISTIAN",397018.47,139392.33,"CHURCHES",1,"",NA,"",""
"721","UNIFICATION CHURCH","","1611 UPSHUR ST NW",-77.0375640766084,38.9421256593806,576,"CHRISTIAN",396743.67,141581.41,"CHURCHES",1,"",NA,"",""
"722","Union Temple Baptist","http://www.uniontemple.com/","1225 W STREET SE",-76.9889537372768,38.864512310684,662,"CHRISTIAN",400958.87,132965.09,"CHURCHES",1,"pow_331",70732,"BAPTIST",NA
"723","UNION WESLEY AME ZION CHURCH","","1860 MICHIGAN AVE NE",-76.9788515630349,38.9460773943811,305,"CHRISTIAN",401833.51,142019.63,"CHURCHES",1,"",NA,"METHODIST",NA
"724","UNITARIAM UNIVERSALIST SVC CMT","UUSC.ORG","2000 P ST NW",-77.0451424322952,38.9094725071786,589,"CHRISTIAN",396084.89,137956.93,"CHURCHES",1,"",NA,"UNITARIAN/UNIVERSALISTS",NA
"725","UNITED CHRISTIAN CHR WORLDWIDE","","33 RIGGS RD NE",-77.0066401453936,38.9549301091153,577,"CHRISTIAN",399424.65,143002.17,"CHURCHES",1,"",NA,"",""
"726","UNITED CHURCH","THEUNITEDCHURCH.NET","1920 G ST NW",-77.0446907375727,38.8981281888701,97,"CHRISTIAN",396123.45,136697.6,"CHURCHES",1,"",NA,"PROTESTANT - UNITED CHURCH",NA
"727","UNITED CHURCH OF CHRIST","UCC.ORG","100 MARYLAND AVE NE # 330",-77.0056192981379,38.8914354575196,112,"",399512.7,135953.72,"CHURCHES",1,"",NA,"PROTESTANT - UNITED CHURCH",NA
"728","UNITED HOUSE OF PRAYER FOR ALL PEOPLE","TUHOPFAP.ORG","601 M ST NW",-77.0205143910999,38.9059767114118,37,"CHRISTIAN",398220.85,137568.1,"CHURCHES",1,"",NA,"PENTECOSTAL","PENTECOSTAL"
"729","UNITED METHODIST PUB HSE","UMPH.ORG","4500 MASSACHUSETTS AVE NW",-77.0895834987997,38.9398209707481,216,"CHRISTIAN",392233.72,141328.71,"CHURCHES",1,"",NA,"METHODIST",NA
"730","United Pentecostal Assembly Inc.","","619 16TH STREET NE",-76.9818430251478,38.8979129108533,651,"CHRISTIAN",401575.25,136672.91,"CHURCHES",1,"pow_256",3999,"PENTACOST",NA
"731","UNITY BAPTIST CHURCH","UNITY-BAPTIST-CHURCH.COM","2706 BLADENSBURG RD NE",-76.9659341765874,38.9248320474048,241,"CHRISTIAN",402954.17,139661.55,"CHURCHES",1,"",NA,"BAPTIST",NA
"732","UNITY OF LOVE PRAISE TEMPLE","","3703 MARTIN LUTHER KING JR AVE",-77.0064009778749,38.8380133531594,509,"CHRISTIAN",399444.47,130023.48,"CHURCHES",1,"",NA,"NON-DENOMINATIONAL","NON-DENOMINATIONAL"
"733","UNIVERSAL HOLINESS CHURCH","","2426 ELVANS RD SE",-76.9862651050908,38.8542316123364,250,"CHRISTIAN",401192.38,131823.89,"CHURCHES",1,"",NA,"UNITARIAN/UNIVERSALISTS",NA
"734","Universal Meditation Temple","","734 LONGFELLOW STREET NW",-77.0232136433763,38.9571231270641,714,"CHRISTIAN",397988.17,143245.85,"CHURCHES",1,"pow_999",250300,"UNITARIAN/UNIVERSALISTS",NA
"735","UNIVERSALIST NATIONAL MEML CHR","UNIVERSALISTCHURCH.ORG","1810 16TH ST NW",-77.0368814827557,38.9143482892347,163,"CHRISTIAN",396801.6,138497.86,"CHURCHES",1,"",NA,"UNITARIAN/UNIVERSALISTS",NA
"736","UPON THIS ROCK TABERNACLE","UPONTHISROCKTABERNACLE.COM","513 M ST NE",-76.9989313481597,38.9054393581179,116,"CHRISTIAN",400092.89,137508.25,"CHURCHES",1,"",NA,"EVANGELICAL",NA
"737","Upper Room Baptist","","60 BURNS STREET NE",-76.9506920982164,38.891409962533,625,"CHRISTIAN",404277.87,135952.03,"CHURCHES",1,"pow_616",288747,"BAPTIST",NA
"738","VAN BUREN UNITED METHODIST CHR","VANBURENCHURCH.ORG","35 VAN BUREN ST NW",-77.0098942401,38.9703305699613,408,"CHRISTIAN",399142.78,144711.79,"CHURCHES",1,"",NA,"METHODIST",NA
"739","VARICK MEMORIAL AME ZION CHR","VARICKAMEZ.ORG","255 ANACOSTIA AVE NE",-76.9600899785076,38.8933395415924,471,"CHRISTIAN",403462.47,136165.83,"CHURCHES",1,"",NA,"METHODIST",NA
"740","VERDADERA FE BAPTIST CHURCH","","2432 4TH ST NE",-77.0008331492381,38.9221410884411,124,"CHRISTIAN",399927.95,139362.28,"CHURCHES",1,"",NA,"BAPTIST",NA
"741","Victory Christian Baptist Church","","3100 ADAMS STREET NE",-76.9634546039271,38.9215191181975,667,"CHRISTIAN",403169.33,139293.87,"CHURCHES",1,"pow_692",40688,"BAPTIST",NA
"742","VICTORY CHURCH OF JESUS CHRIST","VICTORYONTHEHILL.COM","4210 2ND ST NW",-77.0139410462042,38.9425768645427,405,"CHRISTIAN",398791.62,141630.92,"CHURCHES",1,"",NA,"",""
"743","VICTORY DELIVERANCE TEMPLE","VICTORYDELIVERANCETEMPLE.COM","2224 16TH ST SE",-76.9824498173893,38.8629045028298,325,"CHRISTIAN",401523.36,132786.7,"CHURCHES",1,"",NA,"",""
"744","VICTORY MEMORIAL BAPTIST CHR","","1215 49TH PL NE",-76.930380417396,38.9067087076502,472,"CHRISTIAN",406038.7,137651.46,"CHURCHES",1,"",NA,"BAPTIST",NA
"745","VICTORY WORD & WORSHIP CTR","","2322 16TH ST SE",-76.9825844253349,38.8613704792125,608,"CHRISTIAN",401511.71,132616.41,"CHURCHES",1,"",NA,"",""
